0.1
0.12
0.13
0.09
0.1
0.12
0.11
0.11
0.09
0.12
0.12
0.11
0.1
0.12
0.09
0.12
0.12
0.11
0.14
0.12
0.1
0.11
0.1
0.14
0.11
0.14
0.11
0.14
0.14
0.13
0.12
0.08
0.11
0.11
0.12
0.12
0.13
0.11
0.1
0.12
0.11
0.1
0.13
0.12
0.1
0.1
0.11
0.1
0.12
0.12
0.1
0.1
0.09
0.1
0.11
0.12
0.13
0.09
0.13
0.1
0.15
0.12
0.11
0.11
0.1
0.14
0.09
0.1
0.14
0.12
0.11
0.1
0.14
0.1
0.1
0.11
0.1
0.1
0.11
0.11
0.12
0.15
0.13
0.14
0.13
0.14
0.08
0.12
0.15
0.12
0.13
0.11
0.1
0.11
0.13
0.11
0.13
0.12
0.07
0.1
0.12
0.11
0.09
0.1
0.12
0.12
0.12
0.12
0.07
0.13
0.12
0.1
0.1
0.12
0.14
0.12
0.12
0.13
0.09
0.11
0.12
0.09
0.1
0.1
0.1
0.12
0.14
0.11
0.13
0.14
0.11
0.12
0.11
0.12
0.09
0.07
0.17
0.12
0.11
0.1
0.09
0.1
0.13
0.11
0.12
0.13
0.11
0.1
0.09
0.12
0.15
0.14
0.11
0.1
0.08
0.12
0.11
0.12
0.1
0.17
0.11
0.11
0.09
0.15
0.12
0.1
0.15
0.12
0.14
0.11
0.12
0.11
0.11
0.14
0.12
0.1
0.12
0.11
0.16
0.13
0.1
0.15
0.12
0.12
0.1
0.12
0.14
0.1
0.14
0.12
0.12
0.1
0.1
0.14
0.17
0.06
0.11
0.14
0.1
0.14
0.25
0.28
0.3
0.22
0.25
0.25
0.27
0.26
0.25
0.24
0.3
0.3
0.27
0.22
0.27
0.26
0.25
0.26
0.29
0.26
0.26
0.27
0.24
0.25
0.23
0.24
0.25
0.26
0.25
0.21
0.26
0.24
0.26
0.28
0.25
0.23
0.26
0.29
0.29
0.26
0.25
0.27
0.24
0.26
0.26
0.22
0.24
0.25
0.21
0.25
0.26
0.24
0.29
0.26
0.23
0.28
0.27
0.26
0.22
0.23
0.23
0.23
0.26
0.23
0.25
0.24
0.28
0.28
0.26
0.22
0.26
0.26
0.25
0.28
0.27
0.25
0.27
0.31
0.22
0.24
0.28
0.26
0.29
0.22
0.29
0.26
0.27
0.21
0.26
0.28
0.25
0.31
0.25
0.28
0.26
0.27
0.28
0.26
0.24
0.29
0.28
0.24
0.25
0.24
0.24
0.27
0.28
0.22
0.26
0.28
0.26
0.27
0.27
0.25
0.25
0.24
0.27
0.27
0.26
0.24
0.23
0.26
0.27
0.27
0.27
0.3
0.25
0.3
0.28
0.25
0.32
0.27
0.26
0.23
0.25
0.27
0.27
0.26
0.24
0.26
0.26
0.26
0.27
0.31
0.27
0.24
0.28
0.26
0.31
0.29
0.25
0.31
0.25
0.27
0.26
0.31
0.25
0.22
0.26
0.25
0.27
0.27
0.26
0.25
0.23
0.22
0.25
0.24
0.27
0.23
0.26
0.26
0.28
0.26
0.25
0.23
0.26
0.28
0.25
0.25
0.24
0.26
0.28
0.25
0.25
0.24
0.26
0.24
0.28
0.28
0.22
0.24
0.25
0.26
0.26
0.28
0.26
0.29
0.24
0.26
